siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar
SIP100434,MUS1155,2024-09-15 15:44:00,İzmir,Ege,Elektronik,Powerbank,1,855.38,0.1,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.233,799.74
SIP100164,MUS1027,2025-01-16 22:18:00,Bursa,Marmara,Ev ve Yaşam,Saklama Kutusu,2,232.11,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.242,504.12
SIP100264,MUS1123,2025-05-05 22:15:00,İstanbul,Marmara,Ev ve Yaşam,Termos,4,539.21,0.0,0.0,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.253,2156.84
SIP100232,MUS1103,2024-06-10 14:41:00,Kocaeli,Marmara,Elektronik,Powerbank,2,772.04,0.0,39.9,Dijital Cüzdan,Mevcut,2.0,2.0,Hayır,0.233,1583.98
SIP100303,MUS1085,2025-12-28 09:01:00,Ankara,İç Anadolu,Ofis,Defter Seti,1,171.54,0.1,39.9,Kapıda Ödeme,Mevcut,4.0,3.0,Hayır,0.361,194.29
SIP101028,MUS1447,2024-07-24 08:47:00,Antalya,Akdeniz,Ev ve Yaşam,Masa Lambası,1,703.66,0.0,49.9,Kredi Kartı,Mevcut,4.0,,Hayır,0.323,753.56
SIP100176,MUS1198,2024-12-23 22:01:00,,Marmara,Ev ve Yaşam,Kahve Kupası,1,184.83,0.1,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.285,216.25
SIP100999,MUS1007,2024-08-06 09:22:00,Samsun,Karadeniz,Elektronik,Bluetooth Hoparlör,3,1206.27,0.0,49.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.197,3668.71
SIP100150,MUS1029,2025-05-13 16:42:00,İzmir,Ege,Ofis,Kalem Seti,2,97.8,0.0,49.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.289,245.5
SIP101367,MUS1412,2025-01-15 17:41:00,Ankara,İç Anadolu,Ofis,Kalem Seti,2,96.68,0.0,49.9,Kredi Kartı,Yeni,4.0,2.0,Hayır,0.206,243.26
SIP100976,MUS1323,2024-02-02 22:08:00,Ankara,İç Anadolu,Elektronik,Powerbank,2,749.52,0.0,29.9,Kredi Kartı,VIP,1.0,5.0,Hayır,0.339,1528.94
SIP100072,MUS1435,2025-06-29 14:42:00,Trabzon,Karadeniz,Elektronik,Webcam,1,1024.17,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.36,1064.07
SIP100169,MUS1260,2024-07-15 11:08:00,Samsun,Karadeniz,Ofis,Not Tutucu,1,127.02,0.15,39.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.417,147.87
SIP100456,MUS1131,2024-06-17 15:08:00,İzmir,Ege,Elektronik,Kablosuz Kulaklık,1,1617.74,0.0,49.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.205,1667.64
SIP100090,MUS1077,2025-11-08 20:59:00,Adana,Akdeniz,Ofis,Kalem Seti,3,93.69,0.0,49.9,Kredi Kartı,Yeni,5.0,2.0,Hayır,0.317,330.97
SIP100118,MUS1387,2025-09-13 20:22:00,Gaziantep,Güneydoğu Anadolu,Ofis,Mekanik Klavye,2,2212.39,0.0,29.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.213,4454.68
SIP100488,MUS1281,2025-07-22 10:07:00,Konya,İç Anadolu,elektronik,Powerbank,1,921.36,0.0,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.241,961.26
SIP100322,MUS1325,2024-05-25 17:40:00,Kayseri,İç Anadolu,Spor,Direnç Bandı,1,247.5,0.05,49.9,Kredi Kartı,Mevcut,2.0,1.0,Hayır,0.291,285.02
SIP101332,MUS1307,2024-05-24 09:13:00,gaziantep,Güneydoğu Anadolu,Ev ve Yaşam,Saklama Kutusu,1,238.03,0.2,39.9,Banka Kartı,Mevcut,4.0,5.0,Hayır,0.402,230.32
SIP100460,MUS1165,2024-06-26 19:52:00,Samsun,Karadeniz,Ev ve Yaşam,Organizer,1,265.15,0.15,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.374,265.28
SIP101392,MUS1404,2024-03-29 10:20:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1221.43,0.1,49.9,Banka Kartı,VIP,2.0,4.0,Hayır,0.214,2248.47
SIP101038,MUS1293,2025-01-29 12:38:00,Trabzon,Karadeniz,Kitap,Veri Bilimi 101,3,247.61,0.05,39.9,,Yeni,2.0,5.0,Hayır,0.363,745.59
SIP101099,MUS1128,2024-03-25 20:27:00,Bursa,Marmara,Ofis,Not Tutucu,1,130.04,0.0,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.249,169.94
SIP100242,MUS1383,2025-01-11 17:14:00,Adana,Akdeniz,Kitap,İş Analitiği Rehberi,1,309.04,0.0,49.9,Kredi Kartı,Yeni,3.0,3.0,Hayır,0.316,358.94
SIP100699,MUS1332,2025-12-26 09:05:00,İstanbul,Marmara,Kozmetik,Yüz Temizleme Jeli,1,319.19,0.0,39.9,Kapıda Ödeme,Yeni,3.0,4.0,Hayır,0.22,359.09
SIP100915,MUS1051,2024-03-01 17:20:00,,Karadeniz,Kitap,Python Notları,1,218.17,0.1,59.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.18,256.25
SIP101371,MUS1099,2024-03-09 13:40:00,Konya,İç Anadolu,Kozmetik,Nemlendirici,1,404.88,0.0,39.9,Banka Kartı,Yeni,3.0,5.0,Hayır,0.267,444.78
SIP100703,MUS1112,2025-02-06 10:41:00,Bursa,Marmara,Ev ve Yaşam,Organizer,3,279.87,0.0,49.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.202,889.51
SIP100585,MUS1360,2025-03-01 19:06:00,Samsun,Karadeniz,Kozmetik,Serum,1,511.58,0.05,39.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.272,525.9
SIP100693,MUS1446,2024-08-27 14:43:00,Ankara,İç Anadolu,Kitap,Girişimcilik,1,224.37,0.0,49.9,Havale/EFT,,1.0,4.0,Hayır,0.363,274.27
SIP100271,MUS1317,2024-03-10 19:09:00,,Marmara,ev ve yaşam,Masa Lambası,2,638.03,0.05,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.408,1242.16
SIP100112,MUS1406,2025-01-02 13:27:00,İstanbul,Marmara,Elektronik,Webcam,3,817.49,0.0,59.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.323,2512.37
SIP100596,MUS1345,2025-07-06 17:09:00,Ankara,İç Anadolu,Elektronik ,Webcam,2,958.21,0.0,49.9,Kart,Mevcut,5.0,3.0,Hayır,0.36,1966.32
SIP100786,MUS1161,2024-12-29 14:27:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,3,1189.59,0.15,49.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.217,3083.35
SIP100517,MUS1364,2024-03-26 12:38:00,İstanbul,Marmara,Spor,Dambıl Seti,1,1456.36,,29.9,Dijital Cüzdan,Mevcut,5.0,2.0,Hayır,0.294,1486.26
SIP100227,MUS1408,2025-12-07 19:31:00,Kocaeli,Marmara,Kitap,Python Notları,1,239.29,0.0,49.9,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.253,289.19
SIP100497,MUS1279,2025-08-15 14:49:00,Bursa,Marmara,Elektronik,Powerbank,1,821.16,0.05,49.9,Banka Kartı,VIP,5.0,4.0,Hayır,0.262,830.0
SIP100842,MUS1134,2025-11-18 13:08:00,Konya,İç Anadolu,Ofis,Not Tutucu,1,131.35,0.0,29.9,Dijital Cüzdan,Mevcut,3.0,5.0,Hayır,0.238,161.25
SIP100499,MUS1435,2025-05-28 16:05:00,Kayseri,İç Anadolu,Ev ve Yaşam,Kahve Kupası,3,173.51,0.0,49.9,Kredi Kartı,Mevcut,1.0,1.0,Hayır,0.31,570.43
SIP100221,MUS1296,2025-09-03 15:16:00,Kayseri,İç Anadolu,Kitap,Veri Bilimi 101,1,272.69,0.15,59.9,Dijital Cüzdan,Mevcut,5.0,4.0,Hayır,0.382,291.69
SIP101203,MUS1220,2025-09-02 19:17:00,Bursa,Marmara,Spor,Direnç Bandı,1,247.36,0.0,39.9,Kapıda Ödeme,Mevcut,2.0,4.0,Hayır,0.22,287.26
SIP100196,MUS1070,2024-08-07 17:18:00,Ankara,İç Anadolu,Ofis,Not Tutucu,4,140.69,0.05,49.9,Havale/EFT,VIP,1.0,2.0,Hayır,0.361,584.52
SIP100337,MUS1163,2025-10-15 17:04:00,İzmir,Ege,Ev ve Yaşam,Kahve Kupası,1,187.68,0.0,49.9,Banka Kartı,VIP,3.0,,Hayır,0.182,237.58
SIP100978,MUS1017,2025-10-16 22:19:00,İstanbul,Marmara,Kozmetik,Şampuan,4,175.46,0.0,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.417,751.74
SIP100921,MUS1349,2024-01-01 08:59:00,Konya,İç Anadolu,Kitap,Python Notları,4,234.28,0.1,39.9,Dijital Cüzdan,Yeni,1.0,5.0,Hayır,0.34,883.31
SIP101018,MUS1395,2025-01-29 22:36:00,İzmir,Ege,Elektronik,Kablosuz Kulaklık,2,1458.69,0.05,39.9,,Mevcut,3.0,3.0,Hayır,0.183,2811.41
SIP101089,MUS1324,2024-04-30 12:19:00,Eskişehir,İç Anadolu,Ev ve Yaşam,Organizer,2,250.07,0.05,39.9,Kredi Kartı,Yeni,1.0,4.0,Evet,0.2,515.03
SIP100946,MUS1031,2025-05-07 19:39:00,Bursa,Marmara,Ofis,Not Tutucu,2,135.41,0.0,59.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.285,330.72
SIP100974,MUS1338,2025-08-14 21:08:00,Antalya,Akdeniz,Ofis,Mekanik Klavye,1,2183.6,0.05,39.9,,Mevcut,5.0,4.0,Hayır,0.317,2114.32
SIP100138,MUS1437,2024-10-28 15:32:00,Ankara,İç Anadolu,Kozmetik,Serum,1,515.53,0.0,49.9,Banka Kartı,Yeni,4.0,3.0,Hayır,0.376,565.43
SIP100313,MUS1390,2025-12-28 21:28:00,İzmir,Ege,Spor,Direnç Bandı,3,227.12,0.1,39.9,Kredi Kartı,Yeni,3.0,4.0,Evet,0.382,653.12
SIP100529,MUS1207,2024-12-22 13:52:00,Ankara,İç Anadolu,Kozmetik,Serum,4,559.47,0.0,29.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.417,2267.78
SIP100508,MUS1021,2024-09-06 08:08:00,Konya,İç Anadolu,Spor,Yoga Matı,3,714.18,0.05,29.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.314,2065.31
SIP100957,MUS1410,2025-04-12 11:23:00,Ankara,İç Anadolu,Ev ve Yaşam,Saklama Kutusu,3,248.32,0.0,59.9,Kapıda Ödeme,Mevcut,4.0,4.0,Hayır,0.243,804.86
SIP100394,MUS1420,2025-07-08 14:48:00,Adana,Akdeniz,Elektronik,Webcam,3,916.44,0.0,59.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.31,2809.22
SIP100383,MUS1403,2025-04-02 08:16:00,Mersin,Akdeniz,Kitap,İş Analitiği Rehberi,5,271.45,0.05,0.0,Kredi Kartı,Mevcut,5.0,,Hayır,0.227,1289.39
SIP100222,MUS1076,2025-05-06 10:33:00,İstanbul,Marmara,Elektronik,Powerbank,3,845.27,0.0,49.9,banka karti,Mevcut,2.0,5.0,Hayır,0.405,2585.71
SIP100757,MUS1342,2025-04-30 22:18:00,Ankara,İç Anadolu,Kitap,İş Analitiği Rehberi,1,287.01,0.1,39.9,Dijital Cüzdan,Mevcut,5.0,3.0,Hayır,0.378,298.21
SIP100410,MUS1110,2024-10-18 08:24:00,İstanbul,Marmara,ofis,Defter Seti,2,135.85,0.1,49.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.189,294.43
SIP100678,MUS1337,2024-05-17 08:04:00,Trabzon,Karadeniz,kitap,Python Notları,1,228.66,0.0,29.9,Banka Kartı,Yeni,5.0,3.0,Hayır,0.194,258.56
SIP100953,MUS1016,2025-02-13 10:52:00,Mersin,Akdeniz,Spor,Dambıl Seti,3,1504.72,0.15,49.9,Dijital Cüzdan,Mevcut,1.0,5.0,Evet,0.318,3886.94
SIP100329,MUS1068,2025-03-15 18:05:00,İzmir,Ege,Ofis,Mekanik Klavye,1,2200.06,0.1,49.9,Havale/EFT,Yeni,4.0,5.0,Hayır,0.273,2029.95
SIP100013,MUS1284,2025-09-02 09:24:00,İstanbul,Marmara,Ev ve Yaşam,Kahve Kupası,1,192.71,0.0,39.9,Kredi Kartı,VIP,2.0,2.0,Hayır,0.25,232.61
SIP100086,MUS1227,2025-09-02 20:39:00,Antalya,Akdeniz,Spor,Spor Çantası,3,838.82,0.0,49.9,Kredi Kartı,Mevcut,6.0,5.0,Hayır,0.306,2566.36
SIP100084,MUS1038,2024-02-22 12:55:00,Bursa,Marmara,Ofis,Mekanik Klavye,2,2184.73,0.0,0.0,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.412,4369.46
SIP100207,MUS1329,2025-03-02 17:40:00,Ankara,İç Anadolu,Ev ve Yaşam,Organizer,1,265.3,0.0,29.9,Kredi Kartı,VIP,3.0,3.0,Hayır,0.268,295.2
SIP100104,MUS1283,2025-11-06 15:55:00,Ankara,İç Anadolu,Kozmetik,Serum,2,482.52,0.0,49.9,Kredi Kartı,Mevcut,3.0,1.0,Hayır,0.205,1014.94
SIP100859,MUS1411,2025-10-06 18:33:00,Gaziantep,Güneydoğu Anadolu,Spor,Spor Çantası,4,885.64,0.15,39.9,Kredi Kartı,Mevcut,2.0,4.0,Evet,0.258,3051.08
SIP100310,MUS1250,2025-06-07 14:26:00,İstanbul,Marmara,Kitap,Python Notları,2,227.45,0.1,49.9,Banka Kartı,mevcut,1.0,4.0,Hayır,0.305,459.31
SIP100994,MUS1268,2025-11-22 16:13:00,Ankara,İç Anadolu,Ev ve Yaşam,Termos,4,507.87,0.0,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.306,2061.38
SIP100735,MUS1202,2024-02-15 08:30:00,Eskişehir,İç Anadolu,Elektronik,Akıllı Saat,1,2770.35,0.15,29.9,Havale/EFT,mevcut,3.0,5.0,Hayır,0.257,2384.7
SIP101254,MUS1414,2024-02-24 20:54:00,Konya,İç Anadolu,Kozmetik,Güneş Kremi,2,477.68,0.05,39.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.298,947.49
SIP100181,MUS1124,2025-08-11 11:45:00,Antalya,Akdeniz,Kitap,Girişimcilik,5,185.87,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.194,979.25
SIP100804,MUS1217,2024-12-11 10:01:00,İstanbul,Marmara,Ofis,Defter Seti,2,156.26,0.15,49.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.359,315.54
SIP100695,MUS1336,2025-10-29 21:17:00,Konya,İç Anadolu,Spor,Spor Çantası,1,957.62,0.1,39.9,Kredi Kartı,Yeni,5.0,3.0,Hayır,0.378,901.76
SIP101341,MUS1093,2025-01-24 18:37:00,İzmir,Ege,Ofis,Kalem Seti,1,104.45,0.0,59.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.409,164.35
SIP101383,MUS1357,2025-09-13 12:02:00,Eskişehir,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,3,301.98,0.15,59.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.234,829.95
SIP100498,MUS1376,2025-10-31 20:09:00,Eskişehir,İç Anadolu,Kozmetik,Şampuan,1,194.56,0.15,49.9,Kredi Kartı,yeni,1.0,3.0,Hayır,0.276,215.28
SIP100317,MUS1398,2024-09-26 13:55:00,Kayseri,İç Anadolu,Elektronik,Akıllı Saat,1,3107.16,0.05,39.9,Kapıda Ödeme,Mevcut,1.0,4.0,Hayır,0.269,2991.7
SIP100142,MUS1445,2025-11-17 09:26:00,Samsun,Karadeniz,Kozmetik,Güneş Kremi,2,461.71,0.0,59.9,Kart,Mevcut,3.0,5.0,Hayır,0.413,983.32
SIP101154,MUS1245,2024-04-13 16:51:00,Ankara,İç Anadolu,Kitap,Girişimcilik,1,180.77,0.05,0.0,Havale/EFT,Yeni,1.0,3.0,Hayır,0.407,171.73
SIP100328,MUS1027,2025-11-01 13:16:00,Samsun,Karadeniz,Ofis,Defter Seti,3,167.85,0.2,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.234,432.74
SIP100625,MUS1392,2025-06-15 16:25:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1312.49,0.15,39.9,Dijital Cüzdan,Yeni,4.0,2.0,Hayır,0.273,1155.52
SIP100661,MUS1304,2025-01-27 08:05:00,Eskişehir,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1560.37,0.15,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.294,1356.21
SIP100347,MUS1442,2025-11-21 19:07:00,İstanbul,Marmara,Elektronik,Powerbank,1,890.28,0.1,29.9,Kredi Kartı,mevcut,3.0,4.0,Evet,0.282,697.63
SIP100829,MUS1329,2025-07-14 19:20:00,İstanbul,Marmara,Spor,Spor Çantası,3,874.88,0.0,49.9,,Yeni,5.0,3.0,Evet,0.257,2674.54
SIP100928,MUS1064,2025-01-01 14:11:00,Trabzon,Karadeniz,Spor,Spor Çantası,3,897.88,0.0,59.9,Kapıda Ödeme,Mevcut,4.0,2.0,Hayır,0.391,2753.54
SIP100211,MUS1417,2025-01-28 21:39:00,İstanbul,Marmara,Elektronik,Webcam,1,894.56,0.1,59.9,Kredi Kartı,VIP,5.0,4.0,Hayır,0.241,865.0
SIP100568,MUS1107,2024-02-04 11:29:00,İzmir,Ege,Spor,Dambıl Seti,1,1459.29,0.0,29.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.383,1489.19
SIP100143,MUS1247,2025-09-06 12:22:00,Eskişehir,İç Anadolu,Elektronik,Webcam,3,917.81,0.0,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.344,2783.33
SIP100515,MUS1411,2025-03-06 13:55:00,Adana,Akdeniz,Spor,Spor Çantası,1,881.76,0.0,49.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.263,931.66
SIP100363,MUS1206,2024-01-13 08:53:00,İstanbul,Marmara,Ev ve Yaşam,Termos,1,534.44,0.05,49.9,Havale/EFT,Yeni,2.0,4.0,Hayır,0.36,557.62
SIP100005,MUS1317,2025-07-03 09:59:00,Konya,İç Anadolu,Elektronik,Akıllı Saat,5,2979.23,0.0,49.9,,Mevcut,2.0,4.0,Hayır,0.188,14946.05
SIP100045,MUS1329,2025-02-12 13:17:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,3,1196.85,0.0,49.9,Kapıda Ödeme,VIP,1.0,5.0,Hayır,0.262,3640.45
SIP100865,MUS1245,2025-03-20 16:01:00,Ankara,İç Anadolu,Kitap,Veri Bilimi 101,1,245.68,0.15,39.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.418,248.73
SIP100282,MUS1016,2025-09-11 20:39:00,ankara,İç Anadolu,Elektronik,Webcam,1,871.94,0.05,29.9,Dijital Cüzdan,Mevcut,4.0,1.0,Hayır,0.281,858.24
SIP100892,MUS1369,2024-07-21 22:19:00,Adana,Akdeniz,Kitap,Zaman Yönetimi,5,158.42,0.05,29.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.309,782.39
SIP100203,MUS1178,2025-06-14 10:19:00,İzmir,Ege,Elektronik,Kablosuz Kulaklık,5,1667.02,0.0,39.9,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.334,8375.0
SIP100815,MUS1015,2024-09-19 18:38:00,Ankara,İç Anadolu,Ofis,Mekanik Klavye,1,1976.87,0.0,59.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.219,2036.77
SIP101069,MUS1122,2025-09-12 16:32:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,2,487.21,0.0,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.185,1024.32
SIP100878,MUS1108,2025-05-18 09:50:00,İstanbul,Marmara,Ev ve Yaşam,Organizer,1,275.75,0.0,29.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.325,305.65
SIP100359,MUS1395,2024-06-17 15:29:00,Antalya,Akdeniz,Ev ve Yaşam,Termos,2,478.83,0.15,29.9,Kredi Kartı,Yeni,2.0,,Hayır,0.341,843.91
SIP100564,MUS1005,2024-01-23 10:06:00,İstanbul,Marmara,Elektronik,Powerbank,1,871.47,0.0,39.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.305,911.37
SIP101012,MUS1247,2024-10-19 17:28:00,İstanbul,Marmara,Ev ve Yaşam,Saklama Kutusu,1,222.73,0.0,49.9,Dijital Cüzdan,Yeni,,4.0,Hayır,0.273,307.78
SIP100372,MUS1433,2024-08-12 17:54:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,2,297.6,0.1,29.9,Dijital Cüzdan,Mevcut,3.0,4.0,Hayır,0.327,565.58
SIP101110,MUS1130,2025-06-30 19:09:00,Ankara,İç Anadolu,Spor,Dambıl Seti,1,1510.78,0.0,49.9,Kredi Kartı,yeni,2.0,5.0,Hayır,0.353,1560.68
SIP101103,MUS1032,2024-11-09 19:40:00,İstanbul,Marmara,Spor,Spor Çantası,4,948.87,0.15,39.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.35,3266.06
SIP100891,MUS1227,2025-04-01 18:13:00,Konya,İç Anadolu,Ev ve Yaşam,Kahve Kupası,2,181.95,0.0,39.9,Dijital Cüzdan,Mevcut,6.0,4.0,Hayır,0.203,403.8
SIP101299,MUS1386,2025-09-15 20:57:00,Antalya,Akdeniz,Ofis,Defter Seti,3,148.51,0.0,49.9,Kredi Kartı,Mevcut,1.0,3.0,Hayır,0.22,495.43
SIP100238,MUS1045,2025-09-17 21:40:00,Antalya,Akdeniz,Ev ve Yaşam,Masa Lambası,1,685.33,0.2,29.9,Dijital Cüzdan,Mevcut,4.0,2.0,Hayır,0.248,578.16
SIP100524,MUS1206,2024-08-15 13:05:00,İzmir,Ege,Elektronik,Webcam,2,918.95,0.05,29.9,Banka Kartı,Mevcut,6.0,2.0,Hayır,0.325,1775.91
SIP100684,MUS1176,2025-12-01 18:34:00,Konya,İç Anadolu,Kitap,Veri Bilimi 101,1,246.29,0.15,39.9,Havale/EFT,Yeni,3.0,3.0,Evet,0.362,249.25
SIP100274,MUS1408,2024-06-01 11:12:00,İstanbul,Marmara,elektronik,Powerbank,1,801.68,0.0,29.9,Banka Kartı,Yeni,1.0,3.0,Hayır,0.189,831.58
SIP101180,MUS1146,2025-03-14 13:11:00,İstanbul,Marmara,Ev ve Yaşam,Kahve Kupası,3,170.28,0.0,0.0,Banka Kartı,Yeni,4.0,3.0,Hayır,0.318,510.84
SIP100633,MUS1007,2024-04-30 22:08:00,Trabzon,Karadeniz,Ofis,Mekanik Klavye,1,2200.18,0.15,39.9,dijital cüzdan,Yeni,4.0,2.0,Hayır,0.413,1910.05
SIP101047,MUS1303,2025-01-08 20:43:00,İzmir,Ege,Spor,Suluk,1,198.16,0.0,39.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.284,238.06
SIP100195,MUS1061,2024-04-26 08:47:00,Ankara,İç Anadolu,Ofis,Mekanik Klavye,1,2302.93,0.0,49.9,Kredi Kartı,Mevcut,2.0,3.0,Hayır,0.418,2352.83
SIP100514,MUS1397,2024-04-05 15:42:00,Kocaeli,Marmara,Kozmetik,Yüz Temizleme Jeli,2,308.41,0.0,39.9,Kredi Kartı,Mevcut,4.0,3.0,Hayır,0.274,656.72
SIP100615,MUS1395,2025-12-06 19:57:00,Mersin,Akdeniz,Ev ve Yaşam,Saklama Kutusu,5,255.28,0.1,39.9,Banka Kartı,Yeni,2.0,4.0,Hayır,0.362,1188.66
SIP100432,MUS1395,2025-01-10 19:41:00,Antalya,Akdeniz,Ev ve Yaşam,Termos,2,495.22,0.0,39.9,Havale/EFT,Mevcut,4.0,3.0,Hayır,0.224,1030.34
SIP100675,MUS1444,2024-01-01 19:35:00,istanbul,Marmara,Kozmetik,Yüz Temizleme Jeli,1,279.74,0.1,29.9,Kapıda Ödeme,Yeni,5.0,5.0,Hayır,0.288,281.67
SIP101005,MUS1078,2024-09-06 17:05:00,Ankara,İç Anadolu,Kitap,Zaman Yönetimi,1,159.23,0.0,59.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.211,219.13
SIP100210,MUS1127,2025-06-11 16:06:00,Trabzon,Karadeniz,Ev ve Yaşam,Saklama Kutusu,3,226.24,0.0,39.9,Kredi Kartı,Mevcut,,5.0,Hayır,0.294,718.62
SIP100973,MUS1437,2024-07-11 14:49:00,Bursa,Marmara,Elektronik,Webcam,3,892.76,0.0,39.9,Dijital Cüzdan,Mevcut,6.0,4.0,Hayır,0.408,2718.18
SIP100163,MUS1269,2025-05-31 18:11:00,İstanbul,Marmara,Ofis,Defter Seti,1,158.48,0.0,59.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.287,218.38
SIP100636,MUS1296,2024-05-31 08:41:00,Mersin,Akdeniz,Elektronik,Bluetooth Hoparlör,2,1254.08,0.05,49.9,Kredi Kartı,Yeni,3.0,5.0,Evet,0.192,2432.65
SIP101206,MUS1005,2024-03-15 11:42:00,Kocaeli,Marmara,Ofis,Mekanik Klavye,5,2139.53,0.0,29.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.379,10727.55
SIP101080,MUS1348,2024-02-24 22:46:00,İstanbul,Marmara,Kozmetik,Güneş Kremi,2,467.93,0.0,59.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.255,995.76
SIP100088,MUS1210,2025-11-07 09:10:00,İstanbul,Marmara,Ev ve Yaşam,Saklama Kutusu,2,241.08,0.0,49.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.33,532.06
SIP100346,MUS1189,2025-05-23 15:32:00,ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,1,312.25,0.05,39.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.381,336.54
SIP101115,MUS1152,2025-04-11 16:45:00,Antalya,Akdeniz,Elektronik,Powerbank,1,816.87,0.0,59.9,Havale,Yeni,3.0,,Hayır,0.272,876.77
SIP101290,MUS1225,2024-01-16 21:46:00,Kocaeli,Marmara,Kozmetik,Yüz Temizleme Jeli,2,303.82,0.05,29.9,Kredi Kartı,Yeni,5.0,7.0,Evet,0.287,607.16
SIP100910,MUS1028,2025-10-21 16:05:00,Adana,Akdeniz,Kozmetik,Yüz Temizleme Jeli,3,301.54,0.0,39.9,Kredi Kartı,Mevcut,3.0,3.0,Hayır,0.195,944.52
SIP100718,MUS1357,2024-06-26 13:04:00,İstanbul,Marmara,Elektronik,Powerbank,3,873.32,0.0,49.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.395,2669.86
SIP100191,MUS1141,2025-04-02 08:46:00,İstanbul,Marmara,Spor,Suluk,1,201.68,0.05,39.9,Dijital Cüzdan,Yeni,2.0,4.0,Hayır,0.197,231.5
SIP100753,MUS1079,2024-10-19 10:11:00,Konya,İç Anadolu,Ev ve Yaşam,Organizer,4,254.98,0.1,49.9,Kapıda Ödeme,Mevcut,2.0,5.0,Hayır,0.353,967.83
SIP100179,MUS1155,2025-07-15 19:38:00,İstanbul,Marmara,Ev ve Yaşam,Masa Lambası,2,653.29,0.15,39.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.271,1150.49
