siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar,siparis_yili,siparis_ayi,siparis_gunu,haftanin_gunu
SIP100394,MUS1420,2025-07-08 14:48:00,Adana,Akdeniz,Elektronik,Webcam,3,916.44,0.0,59.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.31,2809.22,2025,7,8,Tuesday
SIP100383,MUS1403,2025-04-02 08:16:00,Mersin,Akdeniz,Kitap,İş Analitiği Rehberi,5,271.45,0.05,0.0,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.227,1289.39,2025,4,2,Wednesday
SIP100222,MUS1076,2025-05-06 10:33:00,İstanbul,Marmara,Elektronik,Powerbank,3,845.27,0.0,49.9,Banka Kartı,Mevcut,2.0,5.0,Hayır,0.405,2585.71,2025,5,6,Tuesday
SIP100757,MUS1342,2025-04-30 22:18:00,Ankara,İç Anadolu,Kitap,İş Analitiği Rehberi,1,287.01,0.1,39.9,Dijital Cüzdan,Mevcut,5.0,3.0,Hayır,0.378,298.21,2025,4,30,Wednesday
SIP100410,MUS1110,2024-10-18 08:24:00,İstanbul,Marmara,Ofis,Defter Seti,2,135.85,0.1,49.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.189,294.43,2024,10,18,Friday
SIP100678,MUS1337,2024-05-17 08:04:00,Trabzon,Karadeniz,Kitap,Python Notları,1,228.66,0.0,29.9,Banka Kartı,Yeni,5.0,3.0,Hayır,0.194,258.56,2024,5,17,Friday
SIP100086,MUS1227,2025-09-02 20:39:00,Antalya,Akdeniz,Spor,Spor Çantası,3,838.82,0.0,49.9,Kredi Kartı,Mevcut,6.0,5.0,Hayır,0.306,2566.36,2025,9,2,Tuesday
SIP100207,MUS1329,2025-03-02 17:40:00,Ankara,İç Anadolu,Ev Yaşam,Organizer,1,265.3,0.0,29.9,Kredi Kartı,VIP,3.0,3.0,Hayır,0.268,295.2,2025,3,2,Sunday
SIP100310,MUS1250,2025-06-07 14:26:00,İstanbul,Marmara,Kitap,Python Notları,2,227.45,0.1,49.9,Banka Kartı,Mevcut,1.0,4.0,Hayır,0.305,459.31,2025,6,7,Saturday
SIP100994,MUS1268,2025-11-22 16:13:00,Ankara,İç Anadolu,Ev Yaşam,Termos,4,507.87,0.0,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.306,2061.38,2025,11,22,Saturday
SIP101254,MUS1414,2024-02-24 20:54:00,Konya,İç Anadolu,Kozmetik,Güneş Kremi,2,477.68,0.05,39.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.298,947.49,2024,2,24,Saturday
SIP100181,MUS1124,2025-08-11 11:45:00,Antalya,Akdeniz,Kitap,Girişimcilik,5,185.87,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.194,979.25,2025,8,11,Monday
SIP100804,MUS1217,2024-12-11 10:01:00,İstanbul,Marmara,Ofis,Defter Seti,2,156.26,0.15,49.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.359,315.54,2024,12,11,Wednesday
SIP100695,MUS1336,2025-10-29 21:17:00,Konya,İç Anadolu,Spor,Spor Çantası,1,957.62,0.1,39.9,Kredi Kartı,Yeni,5.0,3.0,Hayır,0.378,901.76,2025,10,29,Wednesday
SIP101341,MUS1093,2025-01-24 18:37:00,İzmir,Ege,Ofis,Kalem Seti,1,104.45,0.0,59.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.409,164.35,2025,1,24,Friday
SIP101383,MUS1357,2025-09-13 12:02:00,Eskişehir,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,3,301.98,0.15,59.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.234,829.95,2025,9,13,Saturday
SIP100498,MUS1376,2025-10-31 20:09:00,Eskişehir,İç Anadolu,Kozmetik,Şampuan,1,194.56,0.15,49.9,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.276,215.28,2025,10,31,Friday
SIP100142,MUS1445,2025-11-17 09:26:00,Samsun,Karadeniz,Kozmetik,Güneş Kremi,2,461.71,0.0,59.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.413,983.32,2025,11,17,Monday
SIP101154,MUS1245,2024-04-13 16:51:00,Ankara,İç Anadolu,Kitap,Girişimcilik,1,180.77,0.05,0.0,Havale/EFT,Yeni,1.0,3.0,Hayır,0.407,171.73,2024,4,13,Saturday
SIP100328,MUS1027,2025-11-01 13:16:00,Samsun,Karadeniz,Ofis,Defter Seti,3,167.85,0.2,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.234,432.74,2025,11,1,Saturday
SIP100661,MUS1304,2025-01-27 08:05:00,Eskişehir,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1560.37,0.15,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.294,1356.21,2025,1,27,Monday
SIP100347,MUS1442,2025-11-21 19:07:00,İstanbul,Marmara,Elektronik,Powerbank,1,890.28,0.1,29.9,Kredi Kartı,Mevcut,3.0,4.0,Evet,0.282,697.63,2025,11,21,Friday
SIP100829,MUS1329,2025-07-14 19:20:00,İstanbul,Marmara,Spor,Spor Çantası,3,874.88,0.0,49.9,Kredi Kartı,Yeni,5.0,3.0,Evet,0.257,2674.54,2025,7,14,Monday
SIP100211,MUS1417,2025-01-28 21:39:00,İstanbul,Marmara,Elektronik,Webcam,1,894.56,0.1,59.9,Kredi Kartı,VIP,5.0,4.0,Hayır,0.241,865.0,2025,1,28,Tuesday
SIP100568,MUS1107,2024-02-04 11:29:00,İzmir,Ege,Spor,Dambıl Seti,1,1459.29,0.0,29.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.383,1489.19,2024,2,4,Sunday
SIP100143,MUS1247,2025-09-06 12:22:00,Eskişehir,İç Anadolu,Elektronik,Webcam,3,917.81,0.0,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.344,2783.33,2025,9,6,Saturday
SIP100515,MUS1411,2025-03-06 13:55:00,Adana,Akdeniz,Spor,Spor Çantası,1,881.76,0.0,49.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.263,931.66,2025,3,6,Thursday
SIP100363,MUS1206,2024-01-13 08:53:00,İstanbul,Marmara,Ev Yaşam,Termos,1,534.44,0.05,49.9,Havale/EFT,Yeni,2.0,4.0,Hayır,0.36,557.62,2024,1,13,Saturday
SIP100865,MUS1245,2025-03-20 16:01:00,Ankara,İç Anadolu,Kitap,Veri Bilimi 101,1,245.68,0.15,39.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.418,248.73,2025,3,20,Thursday
SIP100892,MUS1369,2024-07-21 22:19:00,Adana,Akdeniz,Kitap,Zaman Yönetimi,5,158.42,0.05,29.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.309,782.39,2024,7,21,Sunday
SIP101069,MUS1122,2025-09-12 16:32:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,2,487.21,0.0,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.185,1024.32,2025,9,12,Friday
SIP100878,MUS1108,2025-05-18 09:50:00,İstanbul,Marmara,Ev Yaşam,Organizer,1,275.75,0.0,29.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.325,305.65,2025,5,18,Sunday
SIP100359,MUS1395,2024-06-17 15:29:00,Antalya,Akdeniz,Ev Yaşam,Termos,2,478.83,0.15,29.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.341,843.91,2024,6,17,Monday
SIP100564,MUS1005,2024-01-23 10:06:00,İstanbul,Marmara,Elektronik,Powerbank,1,871.47,0.0,39.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.305,911.37,2024,1,23,Tuesday
SIP101012,MUS1247,2024-10-19 17:28:00,İstanbul,Marmara,Ev Yaşam,Saklama Kutusu,1,222.73,0.0,49.9,Dijital Cüzdan,Yeni,3.0,4.0,Hayır,0.273,307.78,2024,10,19,Saturday
SIP100372,MUS1433,2024-08-12 17:54:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,2,297.6,0.1,29.9,Dijital Cüzdan,Mevcut,3.0,4.0,Hayır,0.327,565.58,2024,8,12,Monday
SIP101110,MUS1130,2025-06-30 19:09:00,Ankara,İç Anadolu,Spor,Dambıl Seti,1,1510.78,0.0,49.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.353,1560.68,2025,6,30,Monday
SIP100891,MUS1227,2025-04-01 18:13:00,Konya,İç Anadolu,Ev Yaşam,Kahve Kupası,2,181.95,0.0,39.9,Dijital Cüzdan,Mevcut,6.0,4.0,Hayır,0.203,403.8,2025,4,1,Tuesday
SIP101299,MUS1386,2025-09-15 20:57:00,Antalya,Akdeniz,Ofis,Defter Seti,3,148.51,0.0,49.9,Kredi Kartı,Mevcut,1.0,3.0,Hayır,0.22,495.43,2025,9,15,Monday
SIP100684,MUS1176,2025-12-01 18:34:00,Konya,İç Anadolu,Kitap,Veri Bilimi 101,1,246.29,0.15,39.9,Havale/EFT,Yeni,3.0,3.0,Evet,0.362,249.25,2025,12,1,Monday
SIP100274,MUS1408,2024-06-01 11:12:00,İstanbul,Marmara,Elektronik,Powerbank,1,801.68,0.0,29.9,Banka Kartı,Yeni,1.0,3.0,Hayır,0.189,831.58,2024,6,1,Saturday
SIP101180,MUS1146,2025-03-14 13:11:00,İstanbul,Marmara,Ev Yaşam,Kahve Kupası,3,170.28,0.0,0.0,Banka Kartı,Yeni,4.0,3.0,Hayır,0.318,510.84,2025,3,14,Friday
SIP101047,MUS1303,2025-01-08 20:43:00,İzmir,Ege,Spor,Suluk,1,198.16,0.0,39.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.284,238.06,2025,1,8,Wednesday
SIP100514,MUS1397,2024-04-05 15:42:00,Kocaeli,Marmara,Kozmetik,Yüz Temizleme Jeli,2,308.41,0.0,39.9,Kredi Kartı,Mevcut,4.0,3.0,Hayır,0.274,656.72,2024,4,5,Friday
SIP100615,MUS1395,2025-12-06 19:57:00,Mersin,Akdeniz,Ev Yaşam,Saklama Kutusu,5,255.28,0.1,39.9,Banka Kartı,Yeni,2.0,4.0,Hayır,0.362,1188.66,2025,12,6,Saturday
SIP100432,MUS1395,2025-01-10 19:41:00,Antalya,Akdeniz,Ev Yaşam,Termos,2,495.22,0.0,39.9,Havale/EFT,Mevcut,4.0,3.0,Hayır,0.224,1030.34,2025,1,10,Friday
SIP100675,MUS1444,2024-01-01 19:35:00,İstanbul,Marmara,Kozmetik,Yüz Temizleme Jeli,1,279.74,0.1,29.9,Kapıda Ödeme,Yeni,5.0,5.0,Hayır,0.288,281.67,2024,1,1,Monday
SIP101005,MUS1078,2024-09-06 17:05:00,Ankara,İç Anadolu,Kitap,Zaman Yönetimi,1,159.23,0.0,59.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.211,219.13,2024,9,6,Friday
SIP100210,MUS1127,2025-06-11 16:06:00,Trabzon,Karadeniz,Ev Yaşam,Saklama Kutusu,3,226.24,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.294,718.62,2025,6,11,Wednesday
SIP100973,MUS1437,2024-07-11 14:49:00,Bursa,Marmara,Elektronik,Webcam,3,892.76,0.0,39.9,Dijital Cüzdan,Mevcut,6.0,4.0,Hayır,0.408,2718.18,2024,7,11,Thursday
SIP100163,MUS1269,2025-05-31 18:11:00,İstanbul,Marmara,Ofis,Defter Seti,1,158.48,0.0,59.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.287,218.38,2025,5,31,Saturday
SIP100636,MUS1296,2024-05-31 08:41:00,Mersin,Akdeniz,Elektronik,Bluetooth Hoparlör,2,1254.08,0.05,49.9,Kredi Kartı,Yeni,3.0,5.0,Evet,0.192,2432.65,2024,5,31,Friday
SIP101080,MUS1348,2024-02-24 22:46:00,İstanbul,Marmara,Kozmetik,Güneş Kremi,2,467.93,0.0,59.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.255,995.76,2024,2,24,Saturday
SIP100088,MUS1210,2025-11-07 09:10:00,İstanbul,Marmara,Ev Yaşam,Saklama Kutusu,2,241.08,0.0,49.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.33,532.06,2025,11,7,Friday
SIP100346,MUS1189,2025-05-23 15:32:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,1,312.25,0.05,39.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.381,336.54,2025,5,23,Friday
SIP101115,MUS1152,2025-04-11 16:45:00,Antalya,Akdeniz,Elektronik,Powerbank,1,816.87,0.0,59.9,Havale/EFT,Yeni,3.0,4.0,Hayır,0.272,876.77,2025,4,11,Friday
SIP100910,MUS1028,2025-10-21 16:05:00,Adana,Akdeniz,Kozmetik,Yüz Temizleme Jeli,3,301.54,0.0,39.9,Kredi Kartı,Mevcut,3.0,3.0,Hayır,0.195,944.52,2025,10,21,Tuesday
SIP100718,MUS1357,2024-06-26 13:04:00,İstanbul,Marmara,Elektronik,Powerbank,3,873.32,0.0,49.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.395,2669.86,2024,6,26,Wednesday
SIP100191,MUS1141,2025-04-02 08:46:00,İstanbul,Marmara,Spor,Suluk,1,201.68,0.05,39.9,Dijital Cüzdan,Yeni,2.0,4.0,Hayır,0.197,231.5,2025,4,2,Wednesday
SIP100753,MUS1079,2024-10-19 10:11:00,Konya,İç Anadolu,Ev Yaşam,Organizer,4,254.98,0.1,49.9,Kapıda Ödeme,Mevcut,2.0,5.0,Hayır,0.353,967.83,2024,10,19,Saturday
SIP100179,MUS1155,2025-07-15 19:38:00,İstanbul,Marmara,Ev Yaşam,Masa Lambası,2,653.29,0.15,39.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.271,1150.49,2025,7,15,Tuesday
SIP100853,MUS1029,2024-05-12 11:55:00,Ankara,İç Anadolu,Kitap,Girişimcilik,2,194.33,0.0,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.261,438.56,2024,5,12,Sunday
SIP100769,MUS1224,2024-10-10 15:04:00,Konya,İç Anadolu,Elektronik,Kablosuz Kulaklık,2,1598.76,0.15,39.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.187,2757.79,2024,10,10,Thursday
SIP100557,MUS1328,2025-04-12 18:47:00,Antalya,Akdeniz,Kozmetik,Serum,2,502.22,0.0,49.9,Banka Kartı,Mevcut,3.0,5.0,Hayır,0.36,1054.34,2025,4,12,Saturday
SIP101073,MUS1162,2025-11-04 18:52:00,İstanbul,Marmara,Ofis,Kalem Seti,2,106.61,0.0,49.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.32,263.12,2025,11,4,Tuesday
SIP101220,MUS1286,2025-05-09 11:05:00,Bursa,Marmara,Ofis,Mouse Pad,1,166.56,0.0,29.9,Kredi Kartı,Yeni,3.0,4.0,Evet,0.383,196.46,2025,5,9,Friday
SIP101370,MUS1032,2025-12-19 11:12:00,İstanbul,Marmara,Elektronik,Webcam,1,925.02,0.15,49.9,Havale/EFT,Mevcut,1.0,3.0,Hayır,0.316,836.17,2025,12,19,Friday
SIP100904,MUS1025,2024-10-28 15:01:00,İzmir,Ege,Ofis,Mouse Pad,5,180.5,0.0,39.9,Havale/EFT,Yeni,3.0,4.0,Hayır,0.317,942.4,2024,10,28,Monday
SIP100745,MUS1273,2025-05-28 16:53:00,İzmir,Ege,Spor,Direnç Bandı,2,254.51,0.0,29.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.208,538.92,2025,5,28,Wednesday
SIP101048,MUS1113,2025-07-05 21:29:00,İstanbul,Marmara,Spor,Yoga Matı,1,687.29,0.05,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.223,702.83,2025,7,5,Saturday
SIP100512,MUS1268,2025-08-27 09:14:00,Adana,Akdeniz,Spor,Spor Çantası,2,898.41,0.0,59.9,Kredi Kartı,Yeni,3.0,4.0,Evet,0.273,1856.72,2025,8,27,Wednesday
SIP101283,MUS1289,2025-11-10 22:56:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,1,282.03,0.15,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.36,279.63,2025,11,10,Monday
SIP100472,MUS1285,2024-07-10 10:47:00,İzmir,Ege,Kitap,Veri Bilimi 101,1,265.66,0.1,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.223,268.99,2024,7,10,Wednesday
SIP100399,MUS1401,2025-04-14 22:55:00,Antalya,Akdeniz,Ofis,Kalem Seti,3,94.37,0.1,49.9,Kredi Kartı,Mevcut,2.0,3.0,Hayır,0.394,304.7,2025,4,14,Monday
SIP100036,MUS1284,2025-11-10 09:56:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,1,432.65,0.05,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.414,460.92,2025,11,10,Monday
SIP100206,MUS1296,2024-02-12 21:55:00,Eskişehir,İç Anadolu,Ofis,Kalem Seti,1,94.4,0.05,0.0,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.328,89.68,2024,2,12,Monday
SIP100609,MUS1235,2024-11-19 15:55:00,Bursa,Marmara,Kitap,Veri Bilimi 101,4,275.71,0.0,49.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.401,1152.74,2024,11,19,Tuesday
SIP100430,MUS1251,2025-06-20 13:27:00,İzmir,Ege,Kozmetik,Serum,3,525.1,0.05,49.9,Dijital Cüzdan,VIP,1.0,3.0,Hayır,0.227,1546.44,2025,6,20,Friday
SIP101257,MUS1346,2025-06-12 10:35:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Bluetooth Hoparlör,2,1151.34,0.1,39.9,Havale/EFT,Mevcut,3.0,4.0,Hayır,0.221,2112.31,2025,6,12,Thursday
SIP101004,MUS1064,2025-05-30 17:45:00,Bursa,Marmara,Kitap,Python Notları,1,209.96,0.0,39.9,Dijital Cüzdan,Yeni,2.0,4.0,Hayır,0.245,249.86,2025,5,30,Friday
SIP101387,MUS1345,2024-10-11 21:12:00,İstanbul,Marmara,Elektronik,Powerbank,1,781.22,0.15,29.9,Banka Kartı,Mevcut,6.0,3.0,Hayır,0.326,693.94,2024,10,11,Friday
SIP100381,MUS1328,2024-02-03 10:38:00,Samsun,Karadeniz,Spor,Spor Çantası,2,982.46,0.1,29.9,Kredi Kartı,Mevcut,2.0,3.0,Hayır,0.304,1798.33,2024,2,3,Saturday
SIP100728,MUS1446,2024-08-23 20:07:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,4,272.68,0.0,29.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.362,1120.62,2024,8,23,Friday
SIP100319,MUS1361,2025-08-06 13:34:00,Kocaeli,Marmara,Ev Yaşam,Termos,2,508.7,0.1,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.357,965.56,2025,8,6,Wednesday
SIP100926,MUS1042,2025-02-27 16:57:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1215.13,0.1,49.9,Havale/EFT,Mevcut,3.0,5.0,Hayır,0.307,2237.13,2025,2,27,Thursday
SIP100894,MUS1259,2025-07-06 17:16:00,Konya,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1687.58,0.0,49.9,Kredi Kartı,Mevcut,6.0,4.0,Hayır,0.287,1737.48,2025,7,6,Sunday
SIP101020,MUS1015,2024-09-05 15:02:00,Samsun,Karadeniz,Kitap,Python Notları,4,219.99,0.05,29.9,Dijital Cüzdan,Mevcut,3.0,5.0,Hayır,0.279,865.86,2024,9,5,Thursday
SIP101315,MUS1063,2025-08-01 16:36:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,1,1270.45,0.0,29.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.398,1300.35,2025,8,1,Friday
SIP100035,MUS1005,2025-07-10 19:19:00,İzmir,Ege,Ev Yaşam,Kahve Kupası,1,185.18,0.0,29.9,Banka Kartı,VIP,6.0,3.0,Hayır,0.329,215.08,2025,7,10,Thursday
SIP100174,MUS1365,2024-09-13 08:41:00,Mersin,Akdeniz,Kozmetik,Nemlendirici,2,393.8,0.0,49.9,Kredi Kartı,Mevcut,3.0,3.0,Hayır,0.338,837.5,2024,9,13,Friday
SIP101144,MUS1356,2025-12-16 12:30:00,Gaziantep,Güneydoğu Anadolu,Kitap,Girişimcilik,1,213.49,0.1,0.0,Kredi Kartı,Yeni,5.0,5.0,Hayır,0.398,192.14,2025,12,16,Tuesday
SIP101264,MUS1331,2024-10-17 15:07:00,Mersin,Akdeniz,Ev Yaşam,Termos,5,550.28,0.15,59.9,Banka Kartı,Yeni,6.0,5.0,Hayır,0.29,2398.59,2024,10,17,Thursday
SIP101353,MUS1068,2024-02-04 12:47:00,Konya,İç Anadolu,Kitap,Python Notları,2,220.6,0.15,49.9,Kredi Kartı,Mevcut,6.0,5.0,Hayır,0.202,424.92,2024,2,4,Sunday
SIP100509,MUS1289,2024-06-19 12:59:00,Eskişehir,İç Anadolu,Ev Yaşam,Termos,1,493.53,0.0,29.9,Kredi Kartı,VIP,4.0,4.0,Hayır,0.342,523.43,2024,6,19,Wednesday
SIP100711,MUS1330,2024-01-26 19:37:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1143.05,0.0,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.233,2316.0,2024,1,26,Friday
SIP100608,MUS1195,2024-04-20 08:18:00,Kayseri,İç Anadolu,Kitap,İş Analitiği Rehberi,1,287.47,0.0,39.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.263,327.37,2024,4,20,Saturday
SIP100388,MUS1357,2025-03-20 10:03:00,Samsun,Karadeniz,Ev Yaşam,Organizer,2,256.89,0.05,49.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.221,537.99,2025,3,20,Thursday
SIP101391,MUS1238,2024-04-30 13:29:00,Ankara,İç Anadolu,Kozmetik,Güneş Kremi,1,480.48,0.0,49.9,Banka Kartı,Mevcut,3.0,4.0,Hayır,0.19,530.38,2024,4,30,Tuesday
SIP100752,MUS1086,2025-01-15 12:49:00,Kocaeli,Marmara,Ev Yaşam,Kahve Kupası,1,188.88,0.05,49.9,Kapıda Ödeme,Yeni,1.0,5.0,Hayır,0.395,229.34,2025,1,15,Wednesday
SIP100912,MUS1165,2025-12-23 21:56:00,Ankara,İç Anadolu,Ev Yaşam,Masa Lambası,1,685.71,0.05,39.9,Banka Kartı,Yeni,3.0,3.0,Hayır,0.302,691.32,2025,12,23,Tuesday
SIP100149,MUS1177,2025-05-12 17:28:00,İstanbul,Marmara,Spor,Direnç Bandı,4,265.86,0.05,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.228,1040.17,2025,5,12,Monday
SIP100754,MUS1363,2024-11-20 17:08:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,1,1461.79,0.0,29.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.312,1491.69,2024,11,20,Wednesday
SIP101175,MUS1267,2025-05-26 21:20:00,İstanbul,Marmara,Spor,Dambıl Seti,1,1476.61,0.05,39.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.365,1442.68,2025,5,26,Monday
SIP100201,MUS1231,2025-02-23 21:36:00,Gaziantep,Güneydoğu Anadolu,Kozmetik,Şampuan,1,202.55,0.1,29.9,Kredi Kartı,VIP,7.0,5.0,Hayır,0.222,212.2,2025,2,23,Sunday
SIP100692,MUS1244,2025-10-19 12:48:00,Antalya,Akdeniz,Ofis,Defter Seti,2,164.28,0.2,49.9,Kapıda Ödeme,Yeni,4.0,3.0,Hayır,0.372,312.75,2025,10,19,Sunday
SIP100610,MUS1081,2024-02-10 11:59:00,Antalya,Akdeniz,Kitap,Veri Bilimi 101,1,262.27,0.05,29.9,Banka Kartı,Yeni,2.0,5.0,Hayır,0.304,279.06,2024,2,10,Saturday
SIP100956,MUS1057,2024-04-13 08:53:00,İstanbul,Marmara,Ev Yaşam,Saklama Kutusu,1,241.94,0.0,29.9,Banka Kartı,Mevcut,2.0,5.0,Hayır,0.243,271.84,2024,4,13,Saturday
SIP100281,MUS1224,2025-12-06 19:05:00,Ankara,İç Anadolu,Kitap,Python Notları,2,224.84,0.0,49.9,Kredi Kartı,VIP,4.0,5.0,Evet,0.354,499.58,2025,12,6,Saturday
SIP100411,MUS1393,2025-11-24 11:17:00,Kayseri,İç Anadolu,Kitap,Python Notları,3,233.46,0.05,59.9,Banka Kartı,Mevcut,6.0,5.0,Hayır,0.362,725.26,2025,11,24,Monday
SIP101219,MUS1339,2025-10-14 15:42:00,İstanbul,Marmara,Kozmetik,Şampuan,1,200.93,0.05,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.352,240.78,2025,10,14,Tuesday
SIP101116,MUS1143,2024-06-24 11:02:00,Adana,Akdeniz,Kozmetik,Yüz Temizleme Jeli,3,288.7,0.15,39.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.268,776.08,2024,6,24,Monday
SIP100688,MUS1440,2024-03-19 21:50:00,Bursa,Marmara,Ev Yaşam,Organizer,5,279.2,0.1,39.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.253,1296.3,2024,3,19,Tuesday
SIP100336,MUS1254,2025-02-05 12:41:00,Bursa,Marmara,Kozmetik,Nemlendirici,5,423.61,0.1,29.9,Kredi Kartı,VIP,2.0,4.0,Hayır,0.352,1936.15,2025,2,5,Wednesday
SIP100643,MUS1100,2025-05-19 20:11:00,Bursa,Marmara,Kitap,Zaman Yönetimi,4,161.98,0.15,29.9,Dijital Cüzdan,Yeni,3.0,4.0,Hayır,0.288,580.63,2025,5,19,Monday
SIP100315,MUS1422,2025-08-09 09:17:00,Bursa,Marmara,Kozmetik,Yüz Temizleme Jeli,1,313.25,0.0,49.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.412,363.15,2025,8,9,Saturday
SIP100783,MUS1259,2024-12-22 13:10:00,Kayseri,İç Anadolu,Ofis,Kalem Seti,5,99.29,0.1,49.9,Kapıda Ödeme,Mevcut,2.0,3.0,Hayır,0.412,496.71,2024,12,22,Sunday
SIP101121,MUS1229,2024-10-02 11:37:00,Mersin,Akdeniz,Ev Yaşam,Saklama Kutusu,1,220.51,0.05,49.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.25,259.38,2024,10,2,Wednesday
SIP101361,MUS1130,2025-06-19 19:53:00,İstanbul,Marmara,Kozmetik,Şampuan,1,199.02,0.0,39.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.395,238.92,2025,6,19,Thursday
SIP101358,MUS1056,2024-01-18 15:46:00,Antalya,Akdeniz,Ev Yaşam,Kahve Kupası,1,196.84,0.0,39.9,Kredi Kartı,Mevcut,6.0,5.0,Hayır,0.406,236.74,2024,1,18,Thursday
SIP100093,MUS1295,2025-09-10 12:01:00,Eskişehir,İç Anadolu,Kitap,İş Analitiği Rehberi,1,294.79,0.0,39.9,Kredi Kartı,VIP,4.0,5.0,Hayır,0.184,334.69,2025,9,10,Wednesday
SIP100593,MUS1020,2025-12-07 19:36:00,Kocaeli,Marmara,Ev Yaşam,Kahve Kupası,3,195.61,0.0,0.0,Kapıda Ödeme,Yeni,2.0,4.0,Hayır,0.398,586.83,2025,12,7,Sunday
SIP101390,MUS1002,2025-12-06 16:26:00,İstanbul,Marmara,Kozmetik,Nemlendirici,3,408.71,0.0,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.42,1266.03,2025,12,6,Saturday
